Date,Domain,Page Type,Tweet,Country Character,Country Competence,People Character,People Competence,Sentiment
44:31.0,twitter.com,twitter,via raises china level travel advisory travel coronavirus wuhanvirus,1,0,1,1,neutral
44:17.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0,1,1,1,negative
43:35.0,twitter.com,twitter,according new study coronavirus scientists found contains four hiv proteins within sequence unlikely fortuitous china,1,0,1,1,neutral
43:26.0,twitter.com,twitter,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style,1,0,1,1,neutral
43:22.0,twitter.com,twitter,hate virus chinese let s pray instead romans china wuhan prayforwuhan,0,0,1,1,negative
42:49.0,twitter.com,twitter,chinese government also lying banned mass gathering country prevent coronarvirus spread pictures taken huanghua city cangzhou hubei province prove otherwise china,1,0,1,0,negative
42:24.0,twitter.com,twitter,dont know going end someplace else china,1,0,1,1,neutral
41:49.0,twitter.com,twitter,another video person fell onto ground hubei province china ill high fever coronavirus,1,1,0,0,negative
41:18.0,twitter.com,twitter,episode cover causes treatments chinese orthomolecular medicine canker sores annoying sometimes debilitating mouth ulcers,1,1,1,1,negative
41:14.0,twitter.com,twitter,speed china detected outbreak isolated virus sequenced genome shared world impressive s commitment transparency supporting countries ncov,1,0,1,1,neutral
41:09.0,twitter.com,twitter,hello cdn academic community china researchmoney compromised cdnpoli,1,0,1,1,neutral
41:08.0,twitter.com,twitter,business officially back normal china feb beijing city says people work remotely till feb state media says essential industries businesses find ways staff offices adds prevent large gatherings wuhanvirus,1,1,1,0,neutral
41:06.0,twitter.com,twitter,chinese government also lying banned mass gathering country prevent coronarvirus spread pictures taken huanghua city cangzhou hubei province prove otherwise china,1,0,1,0,negative
41:05.0,twitter.com,twitter,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak,1,1,1,0,negative
40:40.0,twitter.com,twitter,pakistanis stuck urumqi airport last four days due suspension flights china pakistan,0,1,1,1,negative
40:37.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,1,1,1,1,negative
40:34.0,twitter.com,twitter,next friday february th could reach cases coronavirus china wuhan esf,1,0,1,1,neutral
40:20.0,twitter.com,twitter,another video person fell floor china coronavirus,0,1,1,1,negative
40:10.0,twitter.com,twitter,delta american airlines stop china flights coronavirus crisis grows twd amc cdc tsa faa southwest united airline chiefs njtransit flight pilot plane chinese taiwan korea trump travel tourism nba basketball fox,1,1,1,0,neutral
40:05.0,twitter.com,twitter,wethepeople demanding removal office means necessary violated oath office utah knows globalist implicated corruption ukraine possibly china notabovethelaw,1,1,1,1,negative
40:03.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
40:00.0,twitter.com,twitter,lastamericanvagabond h bats gene editing bioweapons recent darpa experiments raise concerns amid coronavirus outbreak coronavirus darpa biowarfare china,1,0,1,1,neutral
39:59.0,twitter.com,twitter,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage,1,1,1,1,negative
39:56.0,twitter.com,twitter,video boxes hubie province china full face masks sitting field used delivered intentional red cross fund coronavirus wuhan,0,0,1,1,neutral
39:45.0,twitter.com,twitter,maskson china else china s communist regime getting bit creepy coronavirus response stalking people loudspeaker drones wearing masks it s clever scary one terrified child seen running back home,1,1,0,0,negative
39:31.0,twitter.com,twitter,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak,1,-1,1,1,negative
39:30.0,twitter.com,twitter,send experts china think regime gratefulit undoubtedly even hostile afterwardbut whether like together wuhancoronavirus,1,0,1,1,neutral
39:02.0,twitter.com,twitter,meanwhile hospitals china cant keep demand people showing symptoms chough fever thousand patients waiting lines towards hospital examinated coronavirus hubei province,1,0,1,1,negative
38:54.0,twitter.com,twitter,video boxes hubie province china full face masks sitting field used delivered intentional red cross fund coronavirus wuhan,0,0,1,1,neutral
38:44.0,twitter.com,twitter,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done,1,1,1,1,neutral
38:32.0,twitter.com,twitter,meanwhile hospitals china cant keep demand people showing symptoms chough fever thousand patients waiting lines towards hospital examinated coronavirus hubei province,1,0,1,1,negative
38:21.0,twitter.com,twitter,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak,1,1,1,0,negative
38:03.0,twitter.com,twitter,southern california student affected colleges suspension study abroad program china due novel coronavirus love chat article writing thank,0,1,0,1,positive
37:53.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
37:18.0,twitter.com,twitter,quarantines american evacuees china california jan,1,1,1,0,neutral
37:13.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0,1,1,1,negative
37:13.0,twitter.com,twitter,even chinese government setting field hospitals shutting buildings people examinated first may leave building person diagnosed coronavirus apartment building china hubei,1,1,1,0,negative
37:10.0,twitter.com,twitter,man returned wuhan city epidemic spread police tried return wuhan refused police killed cold blood coronavirusoutbreak china wuhan coronarovirus wuhancoronavirusoutbreak coronavirus,1,0,1,1,negative
37:04.0,twitter.com,twitter,exactly coronavirus china,1,0,1,1,negative
36:59.0,twitter.com,twitter,coronarovirus made china gift world china india pakistan sindh,1,1,0,0,neutral
36:55.0,twitter.com,twitter,something unusual fox news year coronavirusoutbreak usa taiwan china,1,1,1,1,neutral
36:32.0,twitter.com,twitter,coronavirus outbreak scared great podcast posted jan featuring several actors witnesses china usa including ncov dontcoverdiscover,1,1,0,0,neutral
36:01.0,twitter.com,twitter,wethepeople demanding removal office means necessary violated oath office utah knows globalist implicated corruption ukraine possibly china notabovethelaw,1,1,1,1,negative
35:01.0,twitter.com,twitter,much debate around define bri project clear initiative part ongoing globalisation construction industry bri infrastructure energyproject china beltroad megaprojects,1,1,1,0,neutral
34:23.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,1,0,1,1,neutral
34:08.0,twitter.com,twitter,lecture uyghurs explains genocide physical elimination china govt paves cemeteries so even dead can t rest peace,1,1,1,1,neutral
33:32.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
33:12.0,twitter.com,twitter,china prc beijing shanghai stop skinning alive cats dogs also extensive slow torture cutting order animal finally dies shame cd losangeles atwatervillage downtownla nyc chicago canada charlotte denver iowa michigan chinatown,1,0,1,1,neutral
32:59.0,twitter.com,twitter,book definition fascism world worried coronavirusoutbreak china commerce minister happy since accelerate return jobs north america shameful link comment coronavirus wuhanpneumonia,1,1,1,1,negative
32:52.0,twitter.com,twitter,lab wuhan suspiciously closed market ground zero coronavirus really makes people think there s leak bioweapon china,1,0,1,1,negative
32:47.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
32:34.0,twitter.com,twitter,china authorities pulling hijab rm muslim women coronarovirus putting mask every face including authorities china crackdown muslims uyghurgenocide led godless creatures,1,0,1,1,negative
32:28.0,twitter.com,twitter,leaked videos china coronavirus claims victims coronavirusoutbreak,1,0,1,0,neutral
32:18.0,twitter.com,twitter,first batch indian passengers air india special flight take wuhan china shortly ani ndtv x,1,1,1,0,neutral
32:18.0,twitter.com,twitter,india answer coronavirus where recent govt obsessed renaming cities make look smarterpage subrahmanyamjaishankar wangyi india china coronavirus coronavirusmemes coronavirusoutbreak coronavirusec coronavirus coronarovirus,1,0,1,1,neutral
32:10.0,twitter.com,twitter,declaring public health emergency international concern global outbreak ncov happening china happening countries,1,1,1,1,negative
31:40.0,twitter.com,twitter,reversal allow experts china suggests beijings desperation offthecharts wuhancoronavirus,1,1,1,1,neutral
31:34.0,twitter.com,twitter,according new study coronavirus scientists found contains four hiv proteins within sequence unlikely fortuitous china,1,0,1,1,neutral
31:13.0,twitter.com,twitter,really believe china locking many places deaths likely lying coronavirusuk,1,0,1,1,negative
30:49.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,1,0,1,1,neutral
30:35.0,twitter.com,twitter,cdc issues stmt announcing issued coronavirusrelated federal quarantine united states citizens repatriated january quarantine last days plane left wuhan china ncov,1,1,1,1,neutral
30:04.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,1,0,1,1,neutral
29:52.0,twitter.com,twitter,update video pretty hard watch reportedly shows government officials forcefully locking individual returned wuhan china another city prc take consideration forceful lockin jon coronavirus coronaoutbreak,0,1,1,1,negative
29:38.0,twitter.com,twitter,americanfilmcontagion released speaks coronavirus starts china spread rest world strangest thing end movie turns cause infection bat reason,1,0,1,1,neutral
29:37.0,twitter.com,twitter,coronavirus forces suppliers suspend operations move production elsewhere coronavirus china,1,1,1,0,neutral
29:37.0,twitter.com,twitter,breaking iraq state news agency says basra airport deny entry travelers china chinese citizens coronavirus fears,1,1,1,0,negative
28:55.0,twitter.com,twitter,pakistan sisters stranded wuhan show life around coronarovirus china,1,1,1,0,negative
28:45.0,twitter.com,twitter,coronavirusoutbreak focuses failures chinas communist state china powder keg old friend good advice allies need lean let,1,0,1,1,neutral
28:19.0,twitter.com,twitter,that policy appeasement makes vulnerable attacks chinese diplomats involved encouraging overseas students attack freespeech canadian campuses removed position says conservative,1,1,1,1,neutral
28:06.0,twitter.com,twitter,coronavirusoutbreak focuses failures chinas communist state china powder keg old friend good advice allies need lean let,1,0,1,1,neutral
27:58.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0,1,1,1,negative
27:58.0,twitter.com,twitter,january terrified dog yelps barbecued alive vile chinese street market shocking clip released campaigners,1,0,1,1,negative
27:50.0,twitter.com,twitter,students stranded coronavirus lockdown left dozens students stranded china,1,1,1,0,negative
27:44.0,twitter.com,twitter,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done,1,1,1,1,neutral
27:20.0,twitter.com,twitter,southcoms adm craig faller sasc testimony while russia cuba china prop illegitimate maduro dictatorship democracies world look way get venezuelan people deserve free prosperous venezuela,1,1,1,1,neutral
27:11.0,twitter.com,twitter,mask rest coronavirus outbreak caronavirus china caronavirusoutbreak tips,1,0,1,1,neutral
27:08.0,twitter.com,twitter,many coronavirus infected people showed obvious symptoms fell coma suddenly still walking street death toll china way officially reported coronavirusoutbreak wuhancoronavius ncov,1,0,1,1,negative
26:53.0,twitter.com,twitter,flight arrived toronto canada officials said one could get plane reports people monitored fever flight coronarvirus china,1,1,1,1,negative
26:43.0,twitter.com,twitter,man got flight china coronavirus continues spread says several passengers coughing board nbcboston necn,0,1,1,1,negative
26:19.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,1,1,1,1,negative
26:10.0,twitter.com,twitter,people want know like empty mall china coronavirus outbreak weird shanghai become ghosttown fyi super brand mall chinacoronavirus coronaoutbreak,1,0,1,1,negative
25:53.0,twitter.com,twitter,china hiding number death caused coronavirus people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers,1,1,0,0,negative
25:22.0,twitter.com,twitter,itbp created facility chhawla camp new delhi quarantine approximately people arriving wuhan china basic requirements team itbp doctors available x coronavirus himveers,1,0,1,1,neutral
25:21.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0,1,1,1,negative
25:15.0,twitter.com,twitter,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern,1,1,1,1,neutral
24:46.0,twitter.com,twitter,coronavirus china wuhan the truth university take good care much provide relevant medical equipment safety precautions halal food twice day pakistani students wuhan said,1,0,1,0,neutral
24:40.0,twitter.com,twitter,really believe china locking many places deaths likely lying coronavirusuk,1,0,1,1,negative
24:17.0,twitter.com,twitter,paulbiya regime absolutely zero leadership quality busy killing way peace cameroon anglophone regions left citizens rot wuhan china disgrace,1,0,1,1,negative
24:16.0,twitter.com,twitter,book definition fascism world worried coronavirusoutbreak china commerce minister happy since accelerate return jobs north america shameful link comment coronavirus wuhanpneumonia,1,1,1,1,negative
24:09.0,twitter.com,twitter,travelers prepared travel restrictions put effect little advance notice warned americans traveling china amid coronavirusoutbreak,1,1,1,0,negative
23:53.0,twitter.com,twitter,exactly one week since china began working bed hospital wuhan video site today shows complete transformation would hopefully save lives people affected wuhanvirus cornoavirus ncov,1,1,0,0,negative
23:52.0,twitter.com,twitter,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak,1,-1,1,1,negative
22:54.0,twitter.com,twitter,breaking china s importation saudiarabia s oil indicates beijing tacitly supports maximum pressure iran accompanying sanctions riyadh stablising actor tehran destabilises developing,1,1,1,1,neutral
22:40.0,twitter.com,twitter,japan countries denying entry chinese citizens passports issued hubei province coronavirus emergency started singapore gone one step denying entry anyone passport china,1,1,1,1,neutral
22:40.0,twitter.com,twitter,help foreigners china get fully informed situation empowered knowledge best practices virus control prevention major chinese cities launched foreign language support services,1,1,1,1,neutral
22:33.0,twitter.com,twitter,hongkongs carrie lam dismisses calls close border mainland china despite threats strike action medical sector next week coronavirus wuhancoronavirus,1,0,1,0,negative
22:14.0,twitter.com,twitter,evidence hundreds people standing lines examined front anhui provincial hospital hefei china picture taken yesterday coronavirus,1,1,0,0,negative
22:04.0,twitter.com,twitter,china s viral video app bans prolife organization via,0,1,1,1,neutral
21:27.0,twitter.com,twitter,people want know like empty mall china coronavirus outbreak weird shanghai become ghosttown fyi super brand mall chinacoronavirus coronaoutbreak,1,0,1,1,negative
21:27.0,twitter.com,twitter,january footage dog barbecued alive chinese market shared via,1,1,1,1,neutral
21:10.0,twitter.com,twitter,delta united american halt flights mainland china,0,1,0,1,neutral
20:41.0,twitter.com,twitter,january footage dog barbecued alive chinese market shared via,1,1,1,1,neutral
20:36.0,twitter.com,twitter,another video person fell floor china coronavirus,0,1,1,1,negative
20:36.0,twitter.com,twitter,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak,1,1,1,1,negative
20:14.0,twitter.com,twitter,that policy appeasement makes vulnerable attacks chinese diplomats involved encouraging overseas students attack freespeech canadian campuses removed position says conservative,1,1,1,1,neutral
20:03.0,twitter.com,twitter,chinas beltandroad became global trail trouble good read,1,-1,1,1,neutral
19:59.0,twitter.com,twitter,coronavirus inside china s hospitals doctors defy chinese regime s narrativesthe china report via,1,0,1,0,negative
19:57.0,twitter.com,twitter,many ways china actually setting new standard outbreak response greatest concern potential virus spread countries weaker health systems illprepared deal ncov,1,1,1,1,neutral
19:52.0,twitter.com,twitter,probably best time video china strange particles flying air offense it s beautiful just saying china coronavirus,0,1,0,1,neutral
19:52.0,twitter.com,twitter,wynn mgm exposure greater china others big tech names aapl intc qcom avgo nvda nqf nqf recycling tradewar analysis evaluate spx exposure china coronavirus,1,0,1,1,neutral
19:49.0,twitter.com,twitter,declaring public health emergency international concern global outbreak ncov happening china happening countries,1,1,1,1,negative
19:47.0,twitter.com,twitter,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage,1,1,1,1,negative
19:39.0,twitter.com,twitter,pilots flight attendants demanding airlines stop flights china health officials declare global emergency rapidly spreading coronavirus pilots filing lawsuit seeking immediate halt,1,1,1,0,neutral
19:24.0,twitter.com,twitter,hongkongs carrie lam dismisses calls close border mainland china despite threats strike action medical sector next week coronavirus wuhancoronavirus,1,0,1,0,negative
19:16.0,twitter.com,twitter,jst finishd watching movie contagion released abt coronaviruslike virus tht begins spreading frm china rest world strangest thing tht end turns tht cause infection batwhich reason tht disease currently spread,1,0,1,1,negative
19:11.0,twitter.com,twitter,perspective wuhanoutbreak ncov less fatal sars sars contained within months china experience sarsvirus people die tuberculosis day china flu deaths last year,1,0,1,1,negative
19:03.0,twitter.com,twitter,lets wise taking precautions coronavirus lets bold opposing chinese communist party regime lets turn discrimination racism chinese people love china peoplei detest regime represses,0,0,1,1,negative
18:40.0,twitter.com,twitter,even chinese government using drones capture peoples temperatures spying confirmed video footages app wechat china coronavirus hubei wuhan,1,1,0,0,negative
18:33.0,twitter.com,twitter,also one thing china hiding number death caused virus credible chinese media outlet interviewed people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers,1,1,0,0,negative
17:54.0,twitter.com,twitter,swedish media calls action attacks chinese officials sweden china,1,1,1,0,negative
17:24.0,twitter.com,twitter,convictedbigot former iagov terrybranstad news used taxpayer paid status ambassador china pitch jaredkushner investment deal maybe arrange pay legal fees one also iapolitics ialegis iagov fraud,1,1,1,1,neutral
17:23.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,1,1,1,1,negative
16:56.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,1,0,1,1,negative
16:34.0,twitter.com,twitter,police china even arresting people refuse put face mask see female dropped floor police officer arrested coronavirus,1,0,1,0,negative
16:26.0,twitter.com,twitter,people china trying protect coronarvirus may god,1,1,0,0,neutral
16:12.0,twitter.com,twitter,facialrecognition latest form payments china fintech payments iot tech deeplearning machinelearning makeyourownlane ir,1,1,1,1,neutral
16:11.0,twitter.com,twitter,flight arrived toronto canada said one could get plane reports people monitored fever flight flight number unknown coronarvirus china,1,1,1,1,negative
16:06.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0,1,1,1,negative
16:03.0,twitter.com,twitter,coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china students monitored qualified team doctors watch signs infection nationfirst,1,1,0,0,neutral
15:47.0,twitter.com,twitter,swedish media calls action attacks chinese officials sweden china,1,1,1,0,negative
15:45.0,twitter.com,twitter,students stranded coronavirus lockdown left dozens students stranded china,1,1,1,0,negative
15:39.0,twitter.com,twitter,students stranded coronavirus lockdown left dozens students stranded china,1,1,1,0,negative
15:11.0,twitter.com,twitter,doctors china arrested revealing truth coronavirus,1,1,0,-1,negative
15:05.0,twitter.com,twitter,seneca recently held spring festival yearoftherat celebrations across many campuses celebrations featured traditional liondance well student performances including kpop dance playing traditional chinese instruments senecaproud,1,0,1,1,neutral
15:05.0,twitter.com,twitter,google temporarily shutting china offices due coronavirus outbreak via technologynews hongkong taiwan lunarnewyear,1,1,1,0,neutral
14:55.0,twitter.com,twitter,china using drones speakers communicate people china coronavirus outbreak coronavirus coronavirusoutbreak,1,1,0,0,negative
14:45.0,twitter.com,twitter,lets wise taking precautions coronavirus lets bold opposing chinese communist party regime lets turn discrimination racism chinese people love china peoplei detest regime represses,0,0,1,1,negative
14:43.0,twitter.com,twitter,coronavirus itbp creates facility swiftly near itbp chhawla camp new delhi quarantine approximately indian families arriving wuhan china families monitored qualified team doctors watch signs infection,1,1,1,0,neutral
14:39.0,twitter.com,twitter,shenhua coalmine given goahead destroy koala habitat via australia china notocoal environment ecology wildlife koalas,1,0,1,1,neutral
14:25.0,twitter.com,twitter,expected world know china could possibly threaten safety whole world it s always politics regarding cover news corruption wif suppression freedom china chinaisterrorist chinavirus coronavirus ncov,1,0,1,1,neutral
14:20.0,twitter.com,twitter,far people going affected equivalent chernobyl seems line spanish flu steroids chinacoronavirus coronavirusoutbreak coronavirus china pandemic,1,0,1,1,negative
14:14.0,twitter.com,twitter,people china trying protect coronarvirus may god,1,1,0,0,neutral
14:08.0,twitter.com,twitter,meanwhile hospitals china cant keep demand people showing symptoms chough fever thousand patients waiting lines towards hospital examinated coronavirus hubei province,1,0,1,1,negative
14:07.0,twitter.com,twitter,coronavirus global tragedy whole world cooperate gov people china get rid convinced chinese persistence sense responsibility get turbulent stage,1,0,1,1,negative
14:02.0,twitter.com,twitter,exactly one week since china began working bed hospital wuhan video site today shows complete transformation would hopefully save lives people affected wuhanvirus cornoavirus ncov,1,1,0,0,negative
13:51.0,twitter.com,twitter,help foreigners china get fully informed situation empowered knowledge best practices virus control prevention major chinese cities launched foreign language support services,1,1,1,1,neutral
13:10.0,twitter.com,twitter,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage,1,1,1,1,negative
13:08.0,twitter.com,twitter,let clear declaration vote confidence china contrary continues confidence china s capacity control outbreak ncov,0,1,1,1,neutral
12:52.0,twitter.com,twitter,wuhanevacuation update indian nationals queing board special flight one checkin cabin bag allowed passengers many chinese indian officials worked hard make evacuation small time coronarvirus,1,1,1,0,neutral
12:50.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
12:40.0,twitter.com,twitter,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak,1,1,1,1,negative
12:25.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0,1,1,1,negative
12:14.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,1,0,1,1,negative
12:10.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,1,0,1,1,negative
12:03.0,twitter.com,twitter,islambeauty china doctor prescribed wash hands times days put water nose due coronavirus muslims performs wudu times day wash hands put water nose islam teaches good thoughts,1,0,1,1,neutral
11:53.0,twitter.com,twitter,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done,1,1,1,1,neutral
11:51.0,twitter.com,twitter,let clear declaration vote confidence china contrary continues confidence china s capacity control outbreak ncov,0,1,1,1,neutral
11:12.0,twitter.com,twitter,said officially china returns work long lunar new year holiday feb,1,1,1,0,neutral
10:57.0,twitter.com,twitter,china transport ministry said lunarnewyear travel trips jan overall air rail road jan day holiday end overall trips whopping air rail road,1,1,1,1,neutral
10:24.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
10:22.0,twitter.com,twitter,world know china could possibly threaten safety whole world it s always politics regarding cover news corruption suppression freedom china chinaisterrorist chinavirus coronavirus,1,0,1,1,negative
10:12.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,1,1,1,1,negative
10:11.0,twitter.com,twitter,brussels around please join nd feb sunday protest chinas oppression stayinsolidaritywithuyghurs standwithuyghurs ghuljamassacre closethecamps freeuyghurs,1,0,1,1,neutral
10:07.0,twitter.com,twitter,american airlines cancels china mainland flights americanairlines china coronavirus,1,0,1,1,neutral
09:55.0,twitter.com,twitter,straight ccp playbook lying stops working move diversion china wuhan coronavirus oppression,0,1,1,1,negative
09:50.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
09:36.0,twitter.com,twitter,coronavirus global tragedy whole world cooperate gov people china get rid convinced chinese persistence sense responsibility get turbulent stage,1,0,1,1,negative
09:30.0,twitter.com,twitter,stil feeding kids disgusting foods frogs coronaviruesue corono wuhancoronavirus wuhan wuhansars china conoravirus,1,0,1,0,negative
09:17.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,1,0,1,1,negative
09:05.0,twitter.com,twitter,coronavirus days scientists china reportedly developed rapid nucleic test kit detect ncov coronavirus min test reportedly massmanufactured rate kits per day first batch deployed wuhan,1,1,0,0,neutral
09:04.0,twitter.com,twitter,leaked videos china coronavirus claims victims death toll way officially reported coronavirusoutbreak,1,0,1,0,neutral
08:42.0,twitter.com,twitter,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style,1,0,1,1,neutral
08:36.0,twitter.com,twitter,abudhabi s etihad continues flights china suspends beijingnagoya route low demand via,0,1,1,1,neutral
08:32.0,twitter.com,twitter,important facts tesla gigafactory shanghais costefficient design future tsla gigafactories tesla china detail,1,1,1,0,neutral
08:17.0,twitter.com,twitter,evidence hundreds people standing lines examined front anhui provincial hospital hefei china picture taken yesterday coronavirus,1,1,0,0,negative
08:17.0,twitter.com,twitter,travelers prepared travel restrictions put effect little advance notice warned americans traveling china amid coronavirusoutbreak,1,1,1,0,negative
08:11.0,twitter.com,twitter,see leaked video footage chinese messaging app wechat international red cross donated tons face masks government till point refused hand people doctors wuhan hubei province china,1,1,0,0,negative
08:11.0,twitter.com,twitter,breaking announces halt china flights one day sue protest continued flights wuhan coronavirus crisis cites upgraded state dept advisory level travel china,1,1,1,0,neutral
07:36.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,1,0,1,1,negative
07:36.0,twitter.com,twitter,doctor suddenly fell ground hours continuous work returned short rest one countless doctors best rescue coronarvirus carriersthis country china city wuhan,1,0,1,1,negative
07:27.0,twitter.com,twitter,see leaked video footage chinese messaging app wechat international red cross donated tons face masks government till point refused hand people doctors wuhan hubei province china,1,1,0,0,negative
07:11.0,twitter.com,twitter,swedish media calls action attacks chinese officials sweden china,1,1,1,0,negative
06:24.0,twitter.com,twitter,chinese leave cities already declared global health emergency hopefully people coming europe coronoravirus ncov wuhancoronavius china,1,1,1,1,negative
06:10.0,twitter.com,twitter,complete floors building days china engineering construction smartcity,0,1,1,1,neutral
06:08.0,twitter.com,twitter,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style,1,0,1,1,neutral
05:50.0,twitter.com,twitter,main reason declaration happening china happening countries ncov,1,1,1,0,neutral
05:37.0,twitter.com,twitter,multinationals mcdonalds ikea peugeot citroen renault shut operations china deadly wuhancoronavirusoutbreak,1,1,1,1,neutral
05:35.0,twitter.com,twitter,doctors china arrested revealing truth coronavirus,1,1,0,-1,negative
05:15.0,twitter.com,twitter,flight arrived toronto canada said one could get plane reports people monitored fever flight flight number unknown coronarvirus china,1,1,1,1,negative
05:13.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
05:06.0,twitter.com,twitter,exogenous factors often knock wellpositioned markets track sometimes repeatedly dislocated share prices ultimately realign business fundamentals earnings growth attractive valuations frontiermarkets china coronavirus,1,0,1,1,neutral
04:43.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,1,1,1,1,negative
04:28.0,twitter.com,twitter,china coronavirus vegan wealthy chinese food blogger tear bat eat arent bats facing extinction,1,0,1,1,neutral
04:12.0,twitter.com,twitter,call send monitors doctors contain spread coronavirus eastturkistan socalled xinjiang millions uyghurs kazakhs turkic peoples locked china s concentrationcamps,1,0,1,1,neutral
03:53.0,twitter.com,twitter,world know totalitarianism china could possibly threaten world s safety look coronavirusoutbreak regarding cover news corruption wif suppression freedom china chinaisterrorist chinavirus coronavirus,1,0,1,1,negative
03:48.0,twitter.com,twitter,chinas high court says mistake banned rumors coronovirus wuhan local police anger games,1,1,0,0,negative
03:28.0,twitter.com,twitter,it s almost impossible shut quarantine megacity like wuhan china even people germs find way coronavirus ncov publichealth globalhealth,1,0,1,1,negative
03:26.0,twitter.com,twitter,students stranded coronavirus lockdown left dozens students stranded china,1,1,1,0,negative
