Date,Domain,Page Type,Tweet,Country Character,Country Competence,People Character,People Competence,Sentiment
20:42.0,twitter.com,twitter,paris daily led brexit friday saturdays paper focuses china isolated rest world coronavirus,0.26797464,0.25226462,0.24102601,0.23873474,neutral
20:11.0,twitter.com,twitter,united states declared coronavirusoutbreak publichealthemergency bar entry foreign nationals mainland china past days rampup efforts stem spread virus,0.26209027,0.24021202,0.2552351,0.24246268,neutral
19:59.0,marlenafrank.com,news,ducks viable alternative pesticides source eco friend link bio thehappybroadcast love positivity happiness happy motivation friends fun style illustration inspiration goodnews future art artist goodmorning positivenews life duck rice farming china japan pesticides post shared happy broadcast,0.24398233,0.23582323,0.2621674,0.2580271,neutral
19:53.0,twitter.com,twitter,china model china ice breaker,0.23200618,0.26443925,0.24562578,0.25792882,neutral
19:51.0,twitter.com,twitter,iran suspends flights china due coronavirus iran china coronavirus,0.23416252,0.25893378,0.24881871,0.258085,neutral
19:45.0,twitter.com,twitter,people outraged bungee pig every year years animalcruelty happens outrage wisconsin small town festival s chicken toss draws ire animalrights activists animals china pig,0.2452658,0.23065576,0.2664777,0.25760075,negative
19:28.0,twitter.com,twitter,want understand stake coronarvirus article best summary ive found china dataviz,0.26390824,0.26006585,0.23966502,0.23636088,neutral
19:15.0,twitter.com,twitter,first batch indian passengers air india special flight wuhan china coronavirus coronavirusindia chinavirus ndtvexclusive ndtv x,0.26454607,0.23550457,0.2589383,0.241011,neutral
18:57.0,twitter.com,twitter,police china even arresting people refuse put face mask see female dropped floor police officer arrested coronavirus,0.26329866,0.23676342,0.2607125,0.23922549,negative
18:33.0,twitter.com,twitter,london s china town empty deserted coronarvirus taking toll london chinatown tourism greatbritain chinese china tourist,0.24476433,0.2345855,0.26209196,0.25855815,neutral
18:12.0,twitter.com,twitter,china man likely seriously infected deadly coronavirus stumbles arbitrarily front car supervision cctv public remains lifeless see reactions ncov coronavirusoutbreak wuhancoronavirus,0.26112285,0.23735665,0.2575337,0.24398676,negative
17:26.0,twitter.com,twitter,special report similar ebolavirus racialized distinctly african illness news coronavirus led outbreak anti chinese racism across west,0.26539293,0.23967603,0.24876818,0.24616283,negative
17:18.0,twitter.com,twitter,update coronavirus cases confirmed territories italy confirmed cases philippines india ncov world health organization declares pheic cases china state department authorizes diplomatic staff evacuate china,0.26311973,0.24898826,0.23849875,0.24939331,neutral
16:55.0,twitter.com,twitter,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism,0.2426722,0.24250887,0.2589389,0.25587997,negative
16:37.0,twitter.com,twitter,chinese president china coronavirus animal diseases stressed animals sign petition via,0.26772225,0.25572821,0.23922418,0.23732528,neutral
16:14.0,twitter.com,twitter,patients discharged hospital wuhan friday recovering novel coronavirus ncov china,0.26655912,0.2570218,0.24044378,0.23597535,negative
15:39.0,twitter.com,twitter,lifted sanctions units chinese tanker company cosco said partially reversing punishment company transporting iranian oil china complained measure tradetalks washington,0.25917894,0.25263566,0.24976271,0.23842274,negative
15:29.0,twitter.com,twitter,iran health minister urges government ban entry travelers china chinavirus coronavirus,0.25994632,0.25670585,0.24717467,0.2361732,neutral
15:25.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,0.25541005,0.25521332,0.24822173,0.24115488,neutral
15:25.0,twitter.com,twitter,doctors china arrested revealing truth coronavirus,0.2667107,0.2644786,0.23940118,0.22940949,negative
15:21.0,twitter.com,twitter,china actually vaccine corona virus spreading different countries curing take world coronarvirus china worldwariii,0.268628,0.22974665,0.25960824,0.24201718,negative
15:17.0,twitter.com,twitter,coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china students monitored qualified team doctors watch signs infection nationfirst,0.26602095,0.25509313,0.23956354,0.23932235,neutral
15:14.0,twitter.com,twitter,i m scared many families separated result today s ban past travelers china deeply disproportionate response coronarvirus driven much white house s nativism real public health concern keepfamiliestogether,0.2597787,0.25377354,0.24364029,0.24280751,negative
14:08.0,twitter.com,twitter,china woman wears plastic water bottle cutout cover face walks footbridge hong kong preventative measure following virus outbreak began chinese city wuhan afp,0.2640742,0.25919628,0.23985125,0.23687825,negative
14:07.0,twitter.com,twitter,wuhancoronovirus financial impacts coronavirus outbreak impacting automaker factories china teslas newest gigafactory shanghai close toyota idles china facilities ford fiat chrysler place travel restrictions,0.26055947,0.25582212,0.24694157,0.23667683,neutral
13:47.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
13:38.0,twitter.com,twitter,update novel coronavirus travel advisory travellers returning china ncov,0.26272616,0.2557434,0.24617897,0.23535147,neutral
12:53.0,twitter.com,twitter,new york times first case coronavirus dec local doctors knew problem late dec doctor told wechat group virus disciplined communist party cpc forced admit wrongdoing china,0.2614325,0.253428,0.24410766,0.24103178,negative
12:48.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
12:37.0,twitter.com,twitter,chinas effort reduce travel due coronavirus intensifying weak oil demand global balance return later year opec maintains cuts libyas production stays disrupted could prop brent ice year oott,0.25417298,0.25379896,0.24866815,0.2433599,neutral
12:22.0,twitter.com,twitter,according chowell current trajectory outbreak hubei following exponential growth trend outbreak provinces china growing following subexponential growth profile,0.26151273,0.25790194,0.24066599,0.23991933,neutral
12:00.0,twitter.com,twitter,china s increasingly aggressive authoritarianism one daunting challenges facing developing established democracies countries pushed back could done,0.24544585,0.24444072,0.2584506,0.2516628,neutral
11:52.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
11:14.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
10:45.0,twitter.com,twitter,shocking evidence people hubei province dropping onto floor ill coronavirus china,0.26078728,0.25058895,0.2463201,0.24230365,negative
10:44.0,twitter.com,twitter,reversal allow experts china suggests beijings desperation offthecharts wuhancoronavirus,0.26040688,0.24300562,0.25198674,0.24460077,neutral
10:41.0,twitter.com,twitter,breaking santa clara county california confirmed first case coronavirus says local health department china virus,0.26606926,0.2604598,0.23691514,0.23655583,neutral
10:38.0,twitter.com,twitter,declares emergency new entry restrictions due coronavirus coronarvirus healthemergency china,0.25831974,0.2575131,0.24664381,0.23752335,neutral
10:35.0,twitter.com,twitter,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style,0.26283765,0.23573047,0.26015192,0.24127989,neutral
10:29.0,twitter.com,twitter,bat filled python pie i ve heard it s great cold remedybut you re allowed vomit china aday,0.24393748,0.23235744,0.26594254,0.25776255,negative
10:27.0,twitter.com,twitter,reminder cut masks half people collecting selling used masks china wuhancoronavirus coronarovirus kungflu china wtf,0.26808313,0.23532838,0.2574225,0.23916596,neutral
10:27.0,twitter.com,twitter,past years many debated engagement decoupling china wuhancoronavirus decoupling seems consensus lol,0.25884908,0.25690874,0.24287626,0.24136597,neutral
10:20.0,twitter.com,twitter,robot serving meals amid novel coronavirus outbreak robots deployed deliver meals citizens isolation hotel hangzhou china people isolated suspicion coronavirus coronavirusoutbreak coronaviruswho,0.26473933,0.23162104,0.25811493,0.24552469,neutral
09:55.0,twitter.com,twitter,coronavirus sections mirror many common flu virae middle section however completely dissimilar confirmed hiv genomes found virus reason clearly manmade wuhan china pandemic,0.26877663,0.23467132,0.25578368,0.2407684,negative
09:21.0,twitter.com,twitter,american carrier flying china wuhancoronavirus,0.26855558,0.2545046,0.23961598,0.23732391,neutral
09:11.0,twitter.com,twitter,china dept state may staging additional evacuation flights citizens reimbursable basis leaving wuhan tianhe intl airport feb individuals subject cdc screening strong possibility quarantine info,0.26214007,0.25341696,0.24387857,0.24056442,neutral
07:29.0,twitter.com,twitter,breaking citizen returning america hubei province previous two weeks subject days mandatory quarantine white house announces abc coronavirus coronavirusoutbreak hubei wuhan china,0.26437566,0.23762172,0.25562975,0.24237292,neutral
07:11.0,twitter.com,twitter,iran suspends flights china due coronavirus iran china coronavirus,0.23416252,0.25893378,0.24881871,0.258085,neutral
06:38.0,twitter.com,twitter,guangdong province still selling wildlife meat freaking hell get giraffes fxxk babies sell meat markets china disgrace planet,0.23863907,0.26176783,0.24148838,0.25810474,negative
05:50.0,twitter.com,twitter,wynn mgm exposure greater china others big tech names aapl intc qcom avgo nvda nqf nqf recycling tradewar analysis evaluate spx exposure china coronavirus,0.2650201,0.23780236,0.2542479,0.2429297,neutral
05:24.0,twitter.com,twitter,china surely continue employ totalitarian measures like drones cameras speakers epidemic regime unlikely give means control people especially recriminations dominate national conversation wuhancoronavirusoutbreak,0.25857472,0.25726178,0.24217875,0.24198478,negative
05:24.0,twitter.com,twitter,human rights violations scope scale taking place europe one would expect muslim countries erupted protest far little response abuses taking place china,0.25977534,0.23763704,0.25803348,0.24455415,negative
05:18.0,twitter.com,twitter,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style,0.26283765,0.23573047,0.26015192,0.24127989,neutral
