Country Character,Country Competence,People Character,People Competence,Tweet
0.0,0.0,0.0,0.0,coronavirus since january th coordination french health authorities set medical staff welcoming flights arriving china medics paramedics deliver medical advices incoming passengers
0.0,0.0,0.0,0.0,breaking santa clara county california confirmed first case coronavirus says local health department china virus
0.0,0.0,0.0,0.0,robot serving meals amid novel coronavirus outbreak robots deployed deliver meals citizens isolation hotel hangzhou china people isolated suspicion coronavirus coronavirusoutbreak coronaviruswho
0.0,0.0,0.0,0.0,breaking santa clara county california confirmed first case coronavirus says local health department china virus
0.0,0.0,0.0,0.0,coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china students monitored qualified team doctors watch signs infection nationfirst
0.0,0.0,0.0,0.0,man returned wuhan city epidemic spread police tried return wuhan refused police killed cold blood coronavirusoutbreak china wuhan coronarovirus wuhancoronavirusoutbreak coronavirus
0.0,0.0,0.0,0.0,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism
0.0,0.0,0.0,0.0,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak
0.0,0.0,0.0,0.0,china missed opportunity cee understand political economic social reality region argued wang yiwei says problems american influence
0.0,0.0,0.0,0.0,japan countries denying entry chinese citizens passports issued hubei province coronavirus emergency started singapore gone one step denying entry anyone passport china
0.0,0.0,0.0,0.0,lifted sanctions units chinese tanker company cosco said partially reversing punishment company transporting iranian oil china complained measure tradetalks washington
0.0,0.0,0.0,0.0,china dept state may staging additional evacuation flights citizens reimbursable basis leaving wuhan tianhe intl airport feb individuals subject cdc screening strong possibility quarantine info
0.0,0.0,0.0,0.0,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown
0.0,0.0,0.0,0.0,idea asymtomatic transmission guessing woman never allowed plane hospital wuhan china caring parents conoravirus bureaucrats batsoup
0.0,0.0,0.0,0.0,lifted sanctions units chinese tanker company cosco said partially reversing punishment company transporting iranian oil china complained measure tradetalks washington
0.0,0.0,0.0,0.0,china dept state may staging additional evacuation flights citizens reimbursable basis leaving wuhan tianhe intl airport feb individuals subject cdc screening strong possibility quarantine info
0.0,0.0,0.0,0.0,know gopng cannot air niugini direct flights hong kong citizens png wuhan china accorded govt
0.0,0.0,0.0,0.0,concern coronavirus outbreak impacts tourism northern europe arctic russia via virus outbreak china
0.0,0.0,0.0,0.0,china loses lose world solidarity novelcoronavirus
0.0,0.0,0.0,0.0,carrielam mindset honour list together beloved china never considers hong kong people mistakes ruin soshk
0.0,0.0,0.0,0.0,according new study coronavirus scientists found contains four hiv proteins within sequence unlikely fortuitous china
0.0,0.0,0.0,0.0,travel bans damage avert public health experts warn lawmakers demand isolation china ncov outbreak
0.0,0.0,0.0,0.0,keeps giving video footages people dropping towards ground china coronarvirus
0.0,0.0,0.0,0.0,i m scared many families separated result today s ban past travelers china deeply disproportionate response coronarvirus driven much white house s nativism real public health concern keepfamiliestogether
0.0,0.0,0.0,0.0,seriously disturbing paper scientists found hiv viruslike insertions ncov virus found coronavirus hint possibility chinese virus designed fortuitous click link study
0.0,0.0,0.0,0.0,breaking announces citizens flown back china kept march air reserve base federal quarantine voluntary first order years fnr
0.0,0.0,0.0,0.0,richard burn british trade commissioner china tonight s greater china awards gtrchinaawards highlighting business opportunities salford thelowry manchester
0.0,0.0,0.0,0.0,wish china success dealing coronavirus challenge full confidence people leadership iron brother deal
0.0,0.0,0.0,0.0,also one thing china hiding number death caused virus credible chinese media outlet interviewed people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers
0.0,0.0,0.0,0.0,much mcdonalds food comes communist china letseats ubereats coronavirus
0.0,0.0,0.0,0.0,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak
0.0,0.0,0.0,0.0,boston usa love china staystrongwuhan wuhancoronavirus wuhan coronarovirus
0.0,0.0,0.0,0.0,several labs working coronavirus different countriesmy point patented manmade virus latest information suggests created wuhan china
0.0,0.0,0.0,0.0,save tweet india continues sabotaging cpec harm pakistan china collaboration afghanistan extraregional powers sooner later face fierce collective winning response
0.0,0.0,0.0,0.0,china coronavirus selfquarantine usmca event deageldotcom harvard professor charleslieber patsy millions die africain afcfta iatf powernomics blackexcellence caribbean haiti africandiaspora
0.0,0.0,0.0,0.0,spoke briefly work claudiajones mao s china also able share research forthcoming article part claudia jones special issue thank much opportunity
0.0,0.0,0.0,0.0,breaking also state department also ban person travelled china past days prior coming fear coronavirus
0.0,0.0,0.0,0.0,hospital staffs moral obligation job unsafe cond they ve repeatedly warmed gov t insuf resources copy inflected visitors china it s discrimination carrie lam tried cheating public it s live medics equally important everyone else
0.0,0.0,0.0,0.0,swedish media calls action attacks chinese officials sweden journalism pressfreedom china
0.0,0.0,0.0,0.0,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism
0.0,0.0,0.0,0.0,breaking foreign nationals travelled china past two weeks banned entry united states coronavirus
0.0,0.0,0.0,0.0,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china
0.0,0.0,0.0,0.0,breaking coronavirus hong kong gov t closes schools march declares global emergency hongkong coronavirus china wuhancoronavirusoutbreak
0.0,0.0,0.0,0.0,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo
0.0,0.0,0.0,0.0,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern
0.0,0.0,0.0,0.0,citizen hubei province china within past days subject quarantine two weeks announces
0.0,0.0,0.0,0.0,harvard professor accused lying ties chinese government china
0.0,0.0,0.0,0.0,coronavirus update confirmed usa cases million chinese put lockdown spread australia cases china southkorea vietnam japan singapore thailand france cases china nearly dead cases countries human human wash hands
0.0,0.0,0.0,0.0,quarantine americans evacuated wuhan agenparl china officials people virus agenparlenglish ambiente educazione scienzaetecnologia socialnetwork
0.0,0.0,0.0,0.0,hospitals throughout long island alert signs emerging coronavirus sickened hundreds people china
0.0,0.0,0.0,0.0,hmmmsome interesting developments coronavirus true coronavirusaustralia coronaviruscanada ncov china wuhanoutbreak hiv
0.0,0.0,0.0,0.0,government zimbabwe going suspend travel zimbabwe china look mozambique done action please coronavirus
0.0,0.0,0.0,0.0,right flight beijing scheduled land within hour coronarvirus continues spread china nbcboston necn
0.0,0.0,0.0,0.0,game changer china iran oil coronavirus lift iranrelated sanctions units chinese shipper
0.0,0.0,0.0,0.0,declares coronavirus international emergency china wuhan coronavirus chinavirus coronavirusoutbreak wuhancoronavirus
0.0,0.0,0.0,0.0,watch live response coronavirus outbreak china began building new hospitals wuhan huoshenshan hospital capacity beds expected put use sunday
0.0,0.0,0.0,0.0,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style
0.0,0.0,0.0,0.0,there re crematoriums wuhan one there re ten rubbish bins carrying ashes dead abt bags each thus estimably dead bodies day china pls transparent this s way stop spreading coronarvirus
0.0,0.0,0.0,0.0,react pandemics dowloaded belo chinacoronavirus china
0.0,0.0,0.0,0.0,wondering chinese gadgets must use voice bluetooth devices techtrends digitaltransformation
0.0,0.0,0.0,0.0,travel bans damage avert public health experts warn lawmakers demand isolation china ncov outbreak
0.0,0.0,0.0,0.0,coronaroviruscoronarovirus china said niqaab banned chinese wearing masks niqaab power allah coronavirusuk pakistan
0.0,0.0,0.0,0.0,travel bans damage avert public health experts warn lawmakers demand isolation china ncov outbreak
0.0,0.0,0.0,0.0,allegedly big announcement tomorrow chengdu next put lock quarantine according recording case coronarvirus china wuhan wuhanvirus hubei virus coronavirus coronaoutbreak chengdu
0.0,0.0,0.0,0.0,coronavirus leaked videos wuhan china maximum alert confirmed collapse hospitals city wuhan must prepared scared heavily censored please retweet truth dangerous situation
0.0,0.0,0.0,0.0,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism
0.0,0.0,0.0,0.0,first batch indian passengers air india special flight take wuhan china shortly ani ndtv x
0.0,0.0,0.0,0.0,nightmare coronaoutbreak china coronavirus
